assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
84163015,57408,Boophis laurenti,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Boophis,laurenti,NA,NA,NA,"GuibÃ©, 1947",Endangered,B1ab(iii),3.1,Decreasing,Global
84163123,57409,Boophis liami,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Boophis,liami,NA,NA,NA,"Vallan, Vences &amp; Glaw, 2003",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
84163394,57412,Boophis majori,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Boophis,majori,NA,NA,NA,"(Boulenger, 1896)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
84163966,57416,Boophis miniatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Boophis,miniatus,NA,NA,NA,"(Mocquard, 1902)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
84165426,57434,Boophis vittatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Boophis,vittatus,NA,NA,NA,"Glaw, Vences, Andreone &amp; Vallan, 2001",Vulnerable,B1ab(iii),3.1,Decreasing,Global
84165560,57435,Boophis williamsi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Boophis,williamsi,NA,NA,NA,"(GuibÃ©, 1974)",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
84165986,57439,Mantella bernhardi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Mantella,bernhardi,NA,NA,NA,"Vences, Glaw, Peyrieras, BÃ¶hme &amp; Busse, 1994",Vulnerable,B1ab(iii),3.1,Decreasing,Global
84166552,57442,Mantella crocea,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Mantella,crocea,NA,NA,NA,"Pintak &amp; BÃ¶hme, 1990",Vulnerable,B2ab(iii),3.1,Decreasing,Global
84166737,57443,Mantella expectata,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Mantella,expectata,NA,NA,NA,"Busse &amp; BÃ¶hme, 1992",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
84166922,57444,Mantella haraldmeieri,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Mantella,haraldmeieri,NA,NA,NA,"Busse, 1981",Endangered,B1ab(iii),3.1,Decreasing,Global
84167257,57446,Mantella madagascariensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Mantella,madagascariensis,NA,NA,NA,"(Grandidier, 1872)",Vulnerable,"B1ab(iii,v)",3.1,Decreasing,Global
84167433,57447,Mantella manery,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Mantella,manery,NA,NA,NA,"Vences, Glaw &amp; BÃ¶hme, 1999",Vulnerable,B1ab(iii),3.1,Decreasing,Global
84167640,57448,Mantella milotympanum,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Mantella,milotympanum,NA,NA,NA,"Staniszewski, 1996",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
84168455,57454,Mantidactylus albofrenatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Mantidactylus,albofrenatus,NA,NA,NA,"(MÃ¼ller, 1892)",Endangered,B1ab(iii),3.1,Decreasing,Global
84168942,57458,Gephyromantis ambohitra,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Gephyromantis,ambohitra,NA,NA,NA,"(Vences &amp; Glaw, 2001)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
84170267,57470,Spinomantis brunae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Spinomantis,brunae,NA,NA,NA,"(Andreone, Glaw, Vences &amp; Vallan, 1998)",Endangered,B1ab(iii),3.1,Decreasing,Global
84170540,57472,Gephyromantis cornutus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Gephyromantis,cornutus,NA,NA,NA,"(Glaw &amp; Vences, 1992)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
84170678,57473,Gephyromantis corvus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Gephyromantis,corvus,NA,NA,NA,"(Glaw &amp; Vences, 1994)",Endangered,B1ab(iii),3.1,Decreasing,Global
84172219,57487,Spinomantis guibei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Spinomantis,guibei,NA,NA,NA,"(Blommers-SchlÃ¶sser, 1991)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
84172510,57489,Gephyromantis horridus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Gephyromantis,horridus,NA,NA,NA,"(Boettger, 1880)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
84172649,57490,Guibemantis kathrinae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Guibemantis,kathrinae,NA,NA,NA,"(Glaw, Vences &amp; Gossmann, 2000)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
84172892,57492,Gephyromantis klemmeri,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Gephyromantis,klemmeri,NA,NA,NA,"GuibÃ©, 1974",Endangered,B1ab(iii),3.1,Decreasing,Global
84173634,57498,Mantidactylus madecassus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Mantidactylus,madecassus,NA,NA,NA,"(Millot &amp; GuibÃ©, 1950)",Endangered,B1ab(iii),3.1,Decreasing,Global
84174100,57502,Spinomantis massi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Spinomantis,massi,NA,NA,NA,"(Glaw &amp; Vences, 1994)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
84174370,57504,Spinomantis microtis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Spinomantis,microtis,NA,NA,NA,"(GuibÃ©, 1974)",Endangered,B1ab(iii),3.1,Decreasing,Global
84174507,57505,Boehmantis microtympanum,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Boehmantis,microtympanum,NA,NA,NA,"(Angel, 1935)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
84175039,57509,Mantidactylus pauliani,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Mantidactylus,pauliani,NA,NA,NA,"GuibÃ©, 1974",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
84175958,57517,Gephyromantis rivicola,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Gephyromantis,rivicola,NA,NA,NA,"(Vences, Glaw &amp; Andreone, 1997)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
84176087,57518,Gephyromantis salegy,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Gephyromantis,salegy,NA,NA,NA,"(Andreone, Aprea, Vences &amp; Odierna, 2003)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
84176219,57520,Gephyromantis schilfi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Gephyromantis,schilfi,NA,NA,NA,"(Glaw &amp; Vences, 2000)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
84176478,57522,Gephyromantis silvanus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Gephyromantis,silvanus,NA,NA,NA,"(Vences, Glaw &amp; Andreone, 1997)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
84176610,57523,Gephyromantis spiniferus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Gephyromantis,spiniferus,NA,NA,NA,"(Blommers-SchlÃ¶sser &amp; Blanc, 1991)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
84176740,57524,Gephyromantis striatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Gephyromantis,striatus,NA,NA,NA,"(Vences, Glaw, Andreone, Jesu &amp; Schimmenti, 2002)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
84176876,57525,Gephyromantis tandroka,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Gephyromantis,tandroka,NA,NA,NA,"(Glaw &amp; Vences, 2001)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
84177164,57528,Mantidactylus tricinctus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Mantidactylus,tricinctus,NA,NA,NA,"(GuibÃ©, 1947)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
84177562,57532,Gephyromantis webbi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Gephyromantis,webbi,NA,NA,NA,"(Grandison, 1953)",Endangered,B1ab(iii),3.1,Decreasing,Global
84177924,57536,Mantidactylus zolitschka,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Mantidactylus,zolitschka,NA,NA,NA,"Glaw &amp; Vences, 2004",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
84178035,57675,Anodonthyla montana,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Anodonthyla,montana,NA,NA,NA,"Angel, 1925",Vulnerable,D2,3.1,Stable,Global
84178804,57867,Madecassophryne truebae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Madecassophryne,truebae,NA,NA,NA,"GuibÃ©, 1974",Endangered,B1ab(iii),3.1,Decreasing,Global
84179073,57954,Cophyla alticola,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Cophyla,alticola,NA,NA,NA,"(GuibÃ©, 1974)",Endangered,B1ab(iii),3.1,Decreasing,Global
84179558,57958,Cophyla mavomavo,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Cophyla,mavomavo,NA,NA,NA,"(Andreone, Fenolio &amp; Walvoord, 2003)",Endangered,B1ab(iii),3.1,Decreasing,Global
84179671,57959,Cophyla milloti,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Cophyla,milloti,NA,NA,NA,"(GuibÃ©, 1950)",Endangered,B1ab(iii),3.1,Decreasing,Global
84179827,57960,Cophyla occultans,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Cophyla,occultans,NA,NA,NA,"(Glaw &amp; Vences, 1992)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
84179970,57962,Cophyla tetra,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Cophyla,tetra,NA,NA,NA,"(Andreone, Fenolio &amp; Walvoord, 2003)",Endangered,B1ab(iii),3.1,Decreasing,Global
84180091,57963,Cophyla tsaratananaensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Cophyla,tsaratananaensis,NA,NA,NA,"(GuibÃ©, 1974)",Endangered,B1ab(iii),3.1,Decreasing,Global
84180615,57968,Plethodontohyla brevipes,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Plethodontohyla,brevipes,NA,NA,NA,"Boulenger, 1882",Vulnerable,B1ab(iii),3.1,Decreasing,Global
84181017,57971,Rhombophryne guentherpetersi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Rhombophryne,guentherpetersi,NA,NA,NA,"(GuibÃ©, 1974)",Endangered,B1ab(iii),3.1,Decreasing,Global
84181959,57994,Rhombophryne testudo,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Rhombophryne,testudo,NA,NA,NA,"Boettger, 1880",Endangered,B1ab(iii),3.1,Decreasing,Global
84182091,57995,Scaphiophryne boribory,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Scaphiophryne,boribory,NA,NA,NA,"Vences, Raxworthy, Nussbaum &amp; Glaw, 2003",Vulnerable,B1ab(iii),3.1,Decreasing,Global
84182454,57998,Scaphiophryne gottlebei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Scaphiophryne,gottlebei,NA,NA,NA,"Busse &amp; BÃ¶hme, 1992",Endangered,B1ab(iii),3.1,Decreasing,Global
84182769,58000,Scaphiophryne marmorata,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Scaphiophryne,marmorata,NA,NA,NA,"Boulenger, 1882",Vulnerable,B1ab(iii),3.1,Decreasing,Global
84183331,58010,Anilany helenae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Anilany,helenae,NA,NA,NA,"(Vallan, 2000)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
84183445,58012,Stumpffia pygmaea,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Stumpffia,pygmaea,NA,NA,NA,"Vences &amp; Glaw, 1991",Endangered,B1ab(iii),3.1,Decreasing,Global
84183573,58013,Stumpffia roseifemoralis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Stumpffia,roseifemoralis,NA,NA,NA,"GuibÃ©, 1974",Endangered,B1ab(iii),3.1,Decreasing,Global
84183974,61836,Boophis sambirano,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Boophis,sambirano,NA,NA,NA,"Vences &amp; Glaw, 2005",Endangered,B1ab(iii),3.1,Decreasing,Global
84184472,135792,Mantidactylus bourgati,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Mantidactylus,bourgati,NA,NA,NA,"GuibÃ©, 1974",Endangered,B1ab(iii),3.1,Unknown,Global
84184973,136059,Mantidactylus delormei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Mantidactylus,delormei,NA,NA,NA,"Angel, 1938",Endangered,B1ab(iii),3.1,Decreasing,Global
84185349,190944,Anodonthyla vallani,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Anodonthyla,vallani,NA,NA,NA,"Vences, Glaw, KÃ¶hler &amp; Wollenberg, 2010",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
84185485,78535878,Cophyla karenae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Cophyla,karenae,NA,NA,NA,"(Rosa, Crottini, Noel, Rabibisoa, Raxworthy &amp; Andreone, 2014)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
84185495,79130249,Rhombophryne vaventy,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Rhombophryne,vaventy,NA,NA,NA,"Scherz, Ruthensteiner, Vences &amp; Glaw, 2014",Endangered,B1ab(iii),3.1,Decreasing,Global
84185500,79680099,Stumpffia analamaina,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Stumpffia,analamaina,NA,NA,NA,"Klages, Glaw, KÃ¶hler, MÃ¼ller, Hipsley &amp; Vences, 2013",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
84185505,79680110,Stumpffia kibomena,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Stumpffia,kibomena,NA,NA,NA,"Glaw, Vallan, Andreone, Edmonds, Dolch &amp; Vences, 2015",Endangered,B1ab(iii),3.1,Decreasing,Global
84185510,79788927,Cophyla maharipeo,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Cophyla,maharipeo,NA,NA,NA,"Rakotoarison, Crottini, MÃ¼ller, RÃ¶del, Glaw &amp; Vences, 2015",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
84185515,79788960,Cophyla noromalalae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Cophyla,noromalalae,NA,NA,NA,"Rakotoarison, Crottini, MÃ¼ller, RÃ¶del, Glaw &amp; Vences, 2015",Endangered,B1ab(iii),3.1,Decreasing,Global
84185520,79789021,Cophyla puellarum,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Cophyla,puellarum,NA,NA,NA,"Rakotoarison, Crottini, MÃ¼ller, RÃ¶del, Glaw &amp; Vences, 2015",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
84352417,44524,Potamonautes gerdalensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,POTAMONAUTIDAE,Potamonautes,gerdalensis,NA,NA,NA,"Bott, 1955",Vulnerable,B1ab(iii),3.1,Unknown,"Global, Eastern Africa & Pan-Africa"
84352582,44533,Potamonautes mutandensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,POTAMONAUTIDAE,Potamonautes,mutandensis,NA,NA,NA,"(Chace, 1942)",Endangered,B1ab(iii),3.1,Unknown,"Global, Eastern Africa & Pan-Africa"
84372372,84372306,Rhinolophus proconsulis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,proconsulis,NA,NA,NA,"Hill, 1959",Endangered,B1ab(iii),3.1,Unknown,Global
84396822,136149,Afrixalus dorsimaculatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYPEROLIIDAE,Afrixalus,dorsimaculatus,NA,NA,NA,"(Ahl, 1930)",Endangered,B1ab(iii),3.1,Decreasing,Global
84396971,56080,Afrixalus sylvaticus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYPEROLIIDAE,Afrixalus,sylvaticus,NA,NA,NA,"SchiÃ¸tz, 1974",Vulnerable,B1ab(iii),3.1,Decreasing,Global
84397117,136136,Kassina jozani,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYPEROLIIDAE,Kassina,jozani,NA,NA,NA,"Msuya, Howell &amp; Channing, 2006",Endangered,B1ab(iii),3.1,Decreasing,Global
84397243,54888,Mertensophryne howelli,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Mertensophryne,howelli,NA,NA,NA,"(Poynton &amp; Clarke, 1999)",Endangered,B1ab(iii),3.1,Decreasing,Global
84397352,54890,Mertensophryne usambarae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Mertensophryne,usambarae,NA,NA,NA,"(Poynton &amp; Clarke, 1999)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
84397455,135885,Phrynobatrachus ungujae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PHRYNOBATRACHIDAE,Phrynobatrachus,ungujae,NA,NA,NA,"Pickersgill, 2007",Endangered,B1ab(iii),3.1,Decreasing,Global
84457393,84457227,Desmalopex microleucopterus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Desmalopex,microleucopterus,NA,NA,NA,"Esselstyn, Garcia, Saulog &amp; Heaney, 2008",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
84487985,84487939,Murina balaensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,balaensis,NA,NA,NA,"Soisook, Karapan, Satasook &amp; Bates, 2013",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
84576871,84500429,Aglyptodactylus australis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Aglyptodactylus,australis,NA,NA,NA,"KÃ¶hler, Glaw, Pabijan &amp; Vences, 2015",Endangered,B1ab(iii),3.1,Decreasing,Global
84680701,17518,Cornufer vitianus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CERATOBATRACHIDAE,Cornufer,vitianus,NA,NA,NA,"(DumÃ©ril, 1853)",Endangered,B1ab(v),3.1,Decreasing,Global
84786994,84786942,Magnolia nuevoleonensis,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,nuevoleonensis,NA,NA,NA,A.VÃ¡zquez &amp; DomÃ­nguez-Yescas,Endangered,"B1ab(ii,iii)+2ab(ii,iii)",3.1,Unknown,Global
85280115,135770,Leptobrachella sola,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MEGOPHRYIDAE,Leptobrachella,sola,NA,NA,NA,"(Matsui, 2006)",Endangered,B1ab(iii),3.1,Decreasing,Global
85301943,2297,Atelognathus reverberii,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BATRACHYLIDAE,Atelognathus,reverberii,NA,NA,NA,"(Cei, 1969)",Vulnerable,"B1ab(iii,v)",3.1,Decreasing,Global
85537569,136188,Odorrana indeprensa,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Odorrana,indeprensa,NA,NA,NA,"(Bain &amp; Stuart, 2006)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
85538901,136181,Megophrys synoria,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MEGOPHRYIDAE,Megophrys,synoria,NA,NA,NA,"(Stuart, Sok &amp;  Neang, 2006)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
85539866,58826,Philautus cardamonus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Philautus,cardamonus,NA,NA,NA,"Ohler, Swan &amp; Daltry, 2002",Endangered,B1ab(iii),3.1,Unknown,Global
85569774,57630,Megophrys auralensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MEGOPHRYIDAE,Megophrys,auralensis,NA,NA,NA,"Ohler, Swan &amp; Daltry, 2002",Vulnerable,B1ab(iii),3.1,Decreasing,Global
85628124,41790,Rusa unicolor,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,CERVIDAE,Rusa,unicolor,NA,NA,NA,"(Kerr, 1792)",Vulnerable,A2cd+3cd+4cd,3.1,Decreasing,Global
85630025,85628040,Rhombophryne longicrus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Rhombophryne,longicrus,NA,NA,NA,"Scherz, Rakotoarison, Hawitschk, Vences &amp; Glaw, 2015",Endangered,B1ab(iii),3.1,Decreasing,Global
85633603,4055,Calyptocephalella gayi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CALYPTOCEPHALELLIDAE,Calyptocephalella,gayi,NA,NA,NA,"(DumÃ©ril &amp; Bibron, 1841)",Vulnerable,A2acde+3cde,3.1,Decreasing,Global
85698327,48342396,Ophioblennius clippertonensis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,BLENNIIDAE,Ophioblennius,clippertonensis,NA,NA,NA,"Springer, 1962",Vulnerable,D2,3.1,Unknown,Global
85698513,183703,Thalassoma robertsoni,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LABRIDAE,Thalassoma,robertsoni,NA,NA,NA,"Allen, 1995",Vulnerable,D2,3.1,Stable,Global
85698736,183739,Xyrichtys wellingtoni,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LABRIDAE,Xyrichtys,wellingtoni,NA,NA,NA,"Allen &amp; Robertson, 1995",Vulnerable,D2,3.1,Unknown,Global
85830615,194287,Corylus colchica,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,BETULACEAE,Corylus,colchica,NA,NA,NA,Albov,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
85856058,56401,Pristimantis alalocophus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,alalocophus,NA,NA,NA,"(Roa-Trujillo and RuÃ­z-Carranza, 1991)",Endangered,B1ab(iii),3.1,Decreasing,Global
85856136,56402,Pristimantis albericoi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,albericoi,NA,NA,NA,"(Lynch &amp; RuÃ­z-Carranza, 1996)",Critically Endangered,B1ab(iii); D,3.1,Unknown,Global
85856259,56412,Strabomantis anatipes,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Strabomantis,anatipes,NA,NA,NA,"(Lynch and Myers, 1983)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
85856566,56392,Pristimantis actinolaimus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,actinolaimus,NA,NA,NA,"(Lynch and Rueda-Almonacid, 1998)",Endangered,B1ab(iii),3.1,Unknown,Global
85856660,56395,Pristimantis acutirostris,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,acutirostris,NA,NA,NA,"(Lynch, 1984)",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
85856751,56400,Pristimantis affinis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,affinis,NA,NA,NA,"(Werner, 1899)",Endangered,B1ab(iii),3.1,Decreasing,Global
85856836,56399,Pristimantis aemulatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,aemulatus,NA,NA,NA,"(Ruiz-Carranza, Lynch &amp; Ardila-Robayo, 1997)",Endangered,B1ab(iii),3.1,Decreasing,Global
85856993,54462,Rhaebo colomai,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Rhaebo,colomai,NA,NA,NA,"(Hoogmoed, 1985)",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global
85857264,56326,Atopophrynus syntomopus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Atopophrynus,syntomopus,NA,NA,NA,"Lynch &amp; RuÃ­z-Carranza, 1982",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
85857694,56542,Pristimantis cuentasi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,cuentasi,NA,NA,NA,"(Lynch, 2003)",Endangered,B1ab(iii),3.1,Decreasing,Global
85857783,56532,Pristimantis cristinae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,cristinae,NA,NA,NA,"(Lynch &amp; RuÃ­z-Carranza, 1985)",Endangered,B1ab(iii),3.1,Unknown,Global
85857874,56523,Pristimantis corniger,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,corniger,NA,NA,NA,"(Lynch &amp; SuÃ¡rez-Mayorga, 2003)",Endangered,B1ab(iii),3.1,Decreasing,Global
85858164,59142,Bolitoglossa capitana,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,capitana,NA,NA,NA,"Brame &amp; Wake, 1963",Critically Endangered,B2ab(iii),3.1,Decreasing,Global
85858396,56518,Pristimantis colomai,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,colomai,NA,NA,NA,"(Lynch and Duellman, 1997)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
85858739,56508,Strabomantis cheiroplethus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Strabomantis,cheiroplethus,NA,NA,NA,"(Lynch, 1990)",Endangered,C2a(i),3.1,Decreasing,Global
85858839,56512,Pristimantis chrysops,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,chrysops,NA,NA,NA,"(Lynch &amp; RuÃ­z-Carranza, 1996)",Critically Endangered,C2a(i),3.1,Decreasing,Global
